species,hs.canopy,hs.floor,b.tsmbf,b.tsdbf,b.tsgss,b.mangrove,b.fgs,b.dxs,b.tscf,b.tgss,b.tcforest,b.tbmforest,b.montane,mh.flfs,mh.ab,mh.bwa,mh.tttr,mh.th,mh.tt,mh.cr,mh.ca,mh.fwsl,mh.ma,mh.ada,mh.oihd,wild,semi.domestic,domestic,bites.man,bites.mammals,A3_wingl,no.lat.teeth,wing.length,wingl_wingw,temp,temp.range,flii,canopy,ghm,evi,tribe_Phlebotomini,subtribe_Lutzomyiina,subtribe_Psychodopygina,genus_Bichromomyia,genus_Brumptomyia,genus_Dampfomyia,genus_Deanemyia,genus_Evandromyia,genus_Expapillata,genus_Hertigia,genus_Lutzomyia,genus_Martinsmyia,genus_Micropygomyia,genus_Migonemyia,genus_Nyssomyia,genus_Oligodontomyia,genus_Pintomyia,genus_Pressatia,genus_Psathyromyia,genus_Psychodopygus,genus_Sciopemyia,genus_Trichophoromyia,genus_Trichopygomyia,genus_Viannamyia,genus_Warileya,maxshape_spear,hypoteeth_rough,hypoteeth_smooth,hypoteeth_spiculate,log.citations,log.labrum.length,log.no.ven.teeth,log.no.cib.teeth,log.rainfall,log.wind.speed,log.tree.cover,log.crops.cover,log.grass.cover,log.urban.cover,log.water.perm.cover,log.water.seas.cover,log.ecoregion.breadth,leish
Evandromyia (Aldamyia) carmelinoi,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,25.5701269,16.20761269,4299.947368,8.473684211,0.477507505,3407.474485,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09894556645823,,,,4.90587526403679,-0.478263344571023,2.95482529729789,2.77822739997432,3.04218637792588,3.55402237115015,0.529668037852044,-0.374195965934126,1.79192612200738,0.0
Evandromyia (Aldamyia) dubitans,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Aldamyia) evandroi,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.11,5.8,1.94,3.3,25.52728309,15.83688436,4401.04,7.575221239,0.460815114,3558.709658,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.693647055601596,-1.38230233985035,3.61094493930603,,4.84365661113576,-0.022042913744959,3.16853708190934,2.67987709876161,3.23798864292814,3.21792422183762,0.157782508745279,-0.351467288772463,2.30268508799438,0.0
Evandromyia (Aldamyia) hashiguchii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Aldamyia) lenti,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.12,5.0,1.94,3.4,25.13481585,16.41794622,4138.882353,6.799065421,0.533323268,3250.346581,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.09894556645823,-1.42295834549148,3.4812708580931,,4.73860013309219,0.0528022468958664,2.9704657463061,2.36963826474588,3.2499784852327,3.42960832147813,0.785935065688192,-0.76066583923279,2.70811686554675,0.0
Evandromyia (Aldamyia) orcyi,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Aldamyia) sericea,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,1.96,3.518850987,26.334375,8.003173828,,20.0,0.579045296,4276.556522,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,5.41016725406165,1.14335385434342,2.96532461113257,1.97421990526673,3.78874741326211,2.78507296872828,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Evandromyia (Aldamyia) termitophila,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,25.29574744,16.65834538,3596.392857,7.858267717,0.510947263,3407.966963,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,4.87378665463014,-0.303684276832216,3.11618086988928,2.44510051584273,3.18019294497668,3.45994332158585,0.586591725690991,-1.02588152979453,1.94605299599506,0.0
Evandromyia (Aldamyia) walkeri,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0.14,7.0,1.86,3.2,25.62038023,15.50876575,4175.238095,10.15277778,0.444790933,3611.544324,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0009995003330834,-1.32425897020044,3.66997692161087,,4.94705623288532,-0.334405348107672,3.15396508641302,2.7569038553196,3.15479468050459,3.32537169564642,0.608194289433783,-0.312582113353917,2.30268508799438,0.0
Evandromyia (Aldamyia) williamsi,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Barrettomyia) bahiensis,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Barrettomyia) callipyga,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Barrettomyia) cortelezzii,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.029,4.590497738,23.18983443,17.57865609,2848.75,6.763888889,0.63214138,2914.706461,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,4.62730732344859,0.27491484995952,2.79513811844033,2.0424317160027,3.2098754426709,3.60869020801667,1.20260520298539,-1.59072520241143,2.4849899796493,0.0
Evandromyia (Barrettomyia) corumbaensis,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,25.70049438,18.86610413,,0.0,0.745000124,2909.666304,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,4.71705007676324,-0.324114118301338,3.45949773583258,-6.90775527898214,1.84070835095992,3.91204300522815,-6.90775527898214,-6.90775527898214,1.09894556645823,0.0
Evandromyia (Barrettomyia) costalimai,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Barrettomyia) monstruosa,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.13,5.2,1.66,3.2,26.42344273,10.38037981,6403.0,16.85714286,0.264041298,4628.663975,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.90775527898214,-1.42295834549148,3.51455582843104,1.3865443298751,5.14468620416489,0.990203668552552,4.54876157496398,-6.90775527898214,1.18115735728485,-0.152984693353761,-6.90775527898214,-1.15427602268692,1.3865443298751,0.0
Evandromyia (Barrettomyia) petropolitana,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Barrettomyia) sallesi,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,25.2531715,16.78326939,3511.8,6.580952381,0.542841046,3246.029441,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,4.82493579928824,-0.294865772213935,2.67808506261061,2.49995554336052,3.29375533593778,3.59778312177071,0.641878948489911,-0.644719893651075,2.07956653386799,0.0
Evandromyia (Barrettomyia) spelunca,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,2.029,4.590497738,25.43346558,16.89763532,3705.0,7.285714286,0.290272815,3514.662733,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,4.13909138053507,0.50846239052875,3.39932419968506,1.97817975765025,3.33121933111707,1.90438637769252,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Evandromyia (Barrettomyia) teratodes,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,25.41086199,16.96941855,2979.571429,6.395348837,0.537619937,3239.452679,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,4.85332587191325,-0.373748008511568,2.98971771077961,1.91843651359599,3.08131559640118,3.70402178638854,1.09272678602562,-0.0662640399225482,1.79192612200738,0.0
Evandromyia (Barrettomyia) tupynambai,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,,0.13,8.0,1.85,3.0,21.41568909,16.97906494,7131.5,17.5,0.30836127,4160.71087,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-6.90775527898214,-1.30563645810244,3.61094493930603,,4.68675904667386,0.247634027573971,4.47050672424363,-6.90775527898214,1.87195601122233,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Evandromyia (Evandromyia) begonae,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,24.48634872,15.40591431,1577.0,21.125,0.267107439,4540.153804,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693647055601596,,,1.3865443298751,5.17176589634693,-0.676187750143641,4.07713058148741,1.98113939038946,2.86653433508231,2.04782186729937,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Evandromyia (Evandromyia) bourrouli,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,25.42120361,17.64763184,,8.4,0.660687265,3243.503478,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3865443298751,,,1.3865443298751,4.86655310447771,-0.211795074560323,2.92106260521696,0.351360849114963,3.03692220037885,3.9338040664898,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Evandromyia (Evandromyia) brachyphalla,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,26.72017822,10.2953125,4450.333333,7.6,0.524848723,2762.061643,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,5.18104288224499,0.842868821372463,4.46821579873909,-6.90775527898214,2.0282798175839,0.693647055601596,-6.90775527898214,-6.90775527898214,1.09894556645823,0.0
Evandromyia (Evandromyia) correalimai,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693647055601596,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Evandromyia) gaucha,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,5.0,2.081,3.62543554,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693647055601596,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Evandromyia) georgii,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,1.51,3.081632653,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693647055601596,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Evandromyia) grimaldii,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,2.289,3.114285714,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09894556645823,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Evandromyia) infraspinosa,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.14,8.0,1.59,3.1,26.61081848,10.60421753,7055.583333,14.9375,0.360146556,4201.854076,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60963789243677,-1.42295834549148,3.77278392633615,1.3865443298751,5.23465154236635,0.793712115379104,4.20358753139415,-0.206409352323045,1.94961755384364,3.16709820268656,-6.90775527898214,-6.90775527898214,1.94605299599506,0.0
Evandromyia (Evandromyia) inpai,0.0,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Evandromyia) ledezmaae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Evandromyia) pinottii,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,26.96264038,4.674865723,6787.0,10.0,0.424107879,5180.856522,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,5.13854158881385,1.54463904765006,4.60518018593809,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Evandromyia (Evandromyia) rupicola,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,4.5,2.075,3.062730627,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60963789243677,,3.55537663250983,,,,,,,,,,,0.0
Evandromyia (Evandromyia) saulensis,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,,25.59692165,15.63456857,3200.789474,11.17142857,0.429966004,3621.456957,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.09894556645823,,,1.3865443298751,4.99251522813952,-0.504693410941369,3.32208717568485,2.10425609805427,3.23737227752879,3.40474821299224,-0.774357235985488,0.126884349651062,2.07956653386799,0.0
Evandromyia (Evandromyia) sipani,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,,,,,,,,,,0.0
Evandromyia (Evandromyia) tarapacaensis,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,1.64,3.037037037,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia (Evandromyia) tylophalla,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Evandromyia (Evandromyia) wilsoni,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,1.3865443298751,,,,,,,,,,0.0
Evandromyia edwardsi,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,21.63405914,17.29474258,3118.076923,9.55,0.570122857,3320.694868,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3865443298751,,,,4.72048050923162,-0.0153386895282255,3.35186707164021,2.13841774678013,3.37214611726815,3.07158158583743,0.358373500574314,-1.1679623668029,2.07956653386799,0.0
Expapillata cerradincola,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,25.41228638,18.25323486,,0.0,0.571115166,2799.758696,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,4.79081794068076,-0.171244840353262,3.39454194999531,-6.90775527898214,2.3979861777573,3.91204300522815,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Expapillata firmatoi,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,22.29778442,19.21948242,2188.0,13.0,0.370210975,4550.704348,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60963789243677,,,,4.74099504909742,-0.650594415247938,3.44045014558386,2.93391005991065,3.16972759660147,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Lutzomyia (Castromyia) amarali,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,21.14469808,17.29128011,,7.666666667,0.620073411,3083.834783,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,4.65876041993905,0.213901705514225,3.1762420049832,1.06121805467244,3.42754715698494,3.50658789676999,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Lutzomyia (Castromyia) caligata,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,26.09310303,15.2585144,,0.0,0.733276308,2598.978261,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,5.10860117410203,-0.94382718384524,-6.90775527898214,-6.90775527898214,-6.90775527898214,4.60518018593809,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Lutzomyia (Castromyia) castroi,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) adamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,2.846846847,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,1.3865443298751,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) ayacuchensis,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,19.88407288,13.95883179,7979.0,14.5,0.372440025,2636.267391,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,4.922531071441,-0.269388777088247,3.95701549134697,2.86795571861183,2.77265122028674,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.693647055601596,1.0
Lutzomyia (Helcocyrtomyia) blancasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) botella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) caballeroi,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,15.35982666,13.78329468,,0.0,0.237306073,2650.886957,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,4.87234553782316,-1.33213649174775,2.00161512621533,-6.90775527898214,4.11742612166542,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.0009995003330834,0.0
Lutzomyia (Helcocyrtomyia) caceresi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) castanea,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,17.2193339,13.64939372,7363.0,18.33333333,0.385122408,3464.17971,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,5.34586800329685,-1.0473195214807,3.88775080445243,2.0282798175839,3.21891582406822,-6.90775527898214,-6.90775527898214,-6.90775527898214,0.693647055601596,0.0
Lutzomyia (Helcocyrtomyia) ceferinoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90775527898214,,,,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) chavinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.993,3.695061728,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,3.13553769324487,1.3865443298751,,,,,,,,,,0.0
Lutzomyia (Helcocyrtomyia) cirrita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009995003330834,,,,,,,,,,,,,0.0
